participant_id	stim_no	question_no	numberofanswers	answers	correct_answers	score
sub-31	4	4	1	1	1	1
sub-31	4	5	1	2	1	0
sub-31	4	6	1	1	1	1
sub-31	4	7	2	3  2  4	1  2	0.5
sub-31	4	8	1	1	1	1
sub-31	4	9	1	1	1	1
sub-31	4	10	1	4	1	0
sub-31	4	11	1	3	1	0
sub-31	4	12	1	1	1	1
sub-31	5	1	3	1  2  3	1  2  3	1
sub-31	5	2	1	3	1	0
sub-31	5	3	1	3	1	0
sub-31	5	4	1	1	1	1
sub-31	5	5	1	1	1	1
sub-31	5	6	1	4	1	0
sub-31	5	7	2	3  1	1  2	0.5
sub-31	5	8	1	2	1	0
sub-31	5	9	1	2	1	0
sub-31	5	10	1	1	1	1
sub-31	5	11	2	4  2	1  2	0.5
sub-31	5	12	2	3	1  2	0
sub-31	6	1	1	1	1	1
sub-31	6	2	3	4  3  2	1  2  3	0.666666666666667
sub-31	6	3	1	2	1	0
sub-31	6	4	1	1	1	1
sub-31	6	5	1	3	1	0
sub-31	6	6	1	1	1	1
sub-31	6	7	2	2  1  4	1  2	1
sub-31	6	8	1	4	1	0
sub-31	6	9	1	4	1	0
sub-31	6	10	1	2	1	0
sub-31	6	11	2	4  3	1  2	0
sub-31	6	12	2	3  2	1  2	0.5
sub-32	1	1	1	1	1	1
sub-32	1	2	1	3	1	0
sub-32	1	3	3	2  1  3	1  2  3	1
sub-32	1	4	1	1	1	1
sub-32	1	5	1	1	1	1
sub-32	1	6	1	1	1	1
sub-32	1	7	1	2	1	0
sub-32	1	8	1	1	1	1
sub-32	1	9	2	4  1	1  2	0.5
sub-32	1	10	1	1	1	1
sub-32	1	11	3	2  1  3	1  2  3	1
sub-32	1	12	4	3  2  4	1  2  3  4	0.75
sub-32	2	1	1	1	1	1
sub-32	2	2	3	2  1	1  2  3	0.666666666666667
sub-32	2	3	1	1	1	1
sub-32	2	4	1	1	1	1
sub-32	2	5	1	3	1	0
sub-32	2	6	1	1	1	1
sub-32	2	7	1	1	1	1
sub-32	2	8	2	2	1  2	0.5
sub-32	2	9	1	2	1	0
sub-32	2	10	1	2	1	0
sub-32	2	11	1	1	1	1
sub-32	2	12	3	2  3  4  1	1  2  3	1
sub-32	3	1	1	4	1	0
sub-32	3	2	3	2  4  3  1	1  2  3	1
sub-32	3	3	1	1	1	1
sub-32	3	4	1	2	1	0
sub-32	3	5	1	1	1	1
sub-32	3	6	1	4	1	0
sub-32	3	7	1	1	1	1
sub-32	3	8	3	1  3  2	1  2  3	1
sub-32	3	9	1	4	1	0
sub-32	3	10	1	1	1	1
sub-32	3	11	1	1	1	1
sub-32	3	12	1	3	1	0
sub-32	4	1	3	3  2  1	1  2  3	1
sub-32	4	2	1	1	1	1
sub-32	4	3	1	3	1	0
sub-32	4	4	1	1	1	1
sub-32	4	5	1	3	1	0
sub-32	4	6	1	1	1	1
sub-32	4	7	2	1  2  4	1  2	1
sub-32	4	8	1	4	1	0
sub-32	4	9	1	1	1	1
sub-32	4	10	1	1	1	1
sub-32	4	11	1	1	1	1
sub-32	4	12	1	1	1	1
sub-32	5	1	3	3	1  2  3	0.333333333333333
sub-32	5	2	1	3	1	0
sub-32	5	3	1	3	1	0
sub-32	5	4	1	1	1	1
sub-32	5	5	1	3	1	0
sub-32	5	6	1	2	1	0
sub-32	5	7	2	4  3  1	1  2	0.5
sub-32	5	8	1	1	1	1
sub-32	5	9	1	1	1	1
sub-32	5	10	1	1	1	1
sub-32	5	11	2	1  2	1  2	1
sub-32	5	12	2	2  1	1  2	1
sub-32	6	1	1	1	1	1
sub-32	6	2	3	1  2  3	1  2  3	1
sub-32	6	3	1	1	1	1
sub-32	6	4	1	1	1	1
sub-32	6	5	1	1	1	1
sub-32	6	6	1	1	1	1
sub-32	6	7	2	2  1	1  2	1
sub-32	6	8	1	1	1	1
sub-32	6	9	1	1	1	1
sub-32	6	10	1	2	1	0
sub-32	6	11	2	1  2	1  2	1
sub-32	6	12	2	2  1	1  2	1
